"gmt_time","hk_time","subject"
"2018-10-23 23:43:00","2018-10-24 07:43:00","US President Trump reportedly steps up criticism of Fed Chairman Powell raising rates, says its too early to tell but maybe regrets appointing Powell, according to WSJ"
"2018-10-23 23:32:00","2018-10-24 07:32:00","PRE-MARKET JAPANESE AND SOUTH KOREAN STOCK NEWS: South Korean Earnings including LG Display"
"2018-10-23 23:24:00","2018-10-24 07:24:00","Iluka Resources (ILU AT) Q3 zircon output rose to 255.4k tons vs. Prev. 77.3k tons Q/Q"
"2018-10-23 22:52:00","2018-10-24 06:52:00","Some Shenzhen companies in China received government funds, according to China Securities Times"
"2018-10-23 22:35:00","2018-10-24 06:35:00","PRE-MARKET AUSTRALIAN STOCK NEWS: CIMIC and Newcrest Mining updates; Energy slumped nearly 5%"
"2018-10-23 22:00:00","2018-10-24 06:00:00","Australian CBA Manufacturing PMI (Oct) 54.3 (Prev. 54.0)"
"2018-10-23 21:54:00","2018-10-24 05:54:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights include Japanese Nikkei Manufacturing PMI, Fed's Evans and George Speeches"
"2018-10-23 21:34:00","2018-10-24 05:34:00","DAILY ASIA-PAC OPENING NEWS:"
"2018-10-23 21:31:00","2018-10-24 05:31:00","Times sources report that UK Cabinet papers revealed next phase of Brexit planning in which transition to last for years and could be a long-running multi-year transition, while Northern Ireland is to be in a separate VAT area"
"2018-10-23 21:00:00","2018-10-24 05:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2018-10-23 21:00:00","2018-10-24 05:00:00","US SERVICE IS NOW CLOSED, PLEASE SWITCH OVER TO THE ASIA CHANNEL"
"2018-10-23 20:46:00","2018-10-24 04:46:00","Canadian Foreign Minister Freeland says stay tuned regarding Canada's arms exports to Saudi Arabia"
"2018-10-23 20:41:00","2018-10-24 04:41:00","US Secretary of State Pompeo says will revoke visas for those identified as responsible for killing journalist Khashoggi, adds shared strategic interests with Saudi Arabia remain"
"2018-10-23 20:31:00","2018-10-24 04:31:00","US API Weekly Crude Stocks (19 Oct) +9.88mln vs. Exp. +3.7mln (Prev. -2.13mln)"
"2018-10-23 20:30:00","2018-10-24 04:30:00","Ransquawk sources note talk API crude inventories are at a larger than expected build - Unconfirmed"
"2018-10-23 20:19:00","2018-10-24 04:19:00","Equity Residential (EQR) Q3 FFO USD 0.83 vs. Exp. USD 0.83, revenue USD 0.653bln vs. Exp. USD 0.644bln"
"2018-10-23 20:15:00","2018-10-24 04:15:00","Edwards Lifesciences Corp (EW) Q3 Adj EPS USD 1.07 vs. Exp. USD 1.02, revenue USD 0.921bln vs. Exp. USD 0.93bln"
"2018-10-23 20:06:00","2018-10-24 04:06:00","Chubb Ltd (CB) Q3 core operating EPS USD  vs. Exp. USD 2.38, revenue USD 8.1bln vs. Exp. USD 8.42bln"
"2018-10-23 20:06:00","2018-10-24 04:06:00","RANsquawk US Market Wrap - 23 October 2018: Stocks down despite paring deep losses "
"2018-10-23 20:05:00","2018-10-24 04:05:00","Illumina Inc (ILMN) Q3 EPS USD 1.52 vs. Exp. USD 1.26, revenue USD 0.853bln vs. Exp. USD 0.83bln"
"2018-10-23 20:04:00","2018-10-24 04:04:00","Capital One Financial Corp (COF) Q3 Adj EPS USD 3.12 vs. Exp. USD 2.88, revenue USD 7.0bln vs. Exp. USD 6.85bln"
"2018-10-23 20:01:00","2018-10-24 04:01:00","Texas Instruments Inc (TXN) Q3 EPS USD 1.58 vs. Exp. USD 1.53, revenue USD 4.26bln vs. Exp. USD 4.3bln"
"2018-10-23 19:38:00","2018-10-24 03:38:00","Ways and Means Chair Brady says he will begin work in the coming weeks to develop Trump's 10% middle class tax cut"
"2018-10-23 19:37:00","2018-10-24 03:37:00","US President Trump says the 10% tax cut for the middle class will be revenue neutral; says tax cut will not impact corporation taxes"
"2018-10-23 19:33:00","2018-10-24 03:33:00","Apple (AAPL) is to launch its TV subscription service in more than 100 countries, according to The Information citing sources"
"2018-10-23 19:32:00","2018-10-24 03:32:00","US President Trump on Saudi Arabia says they have been a good ally to the US, will leave consequences for Saudi Arabia up to congress in consultation with him"
"2018-10-23 19:30:00","2018-10-24 03:30:00","THIS WEEK'S ENERGY INVENTORY EXPECTATIONS: Crude +3.7mln, Cushing +1.1mln, distillate -1.9mln, gasoline -1.9mln"
"2018-10-23 19:20:00","2018-10-24 03:20:00","US President Trump sees doing ""a lot"" of infrastructure with Democratic senators"
"2018-10-23 19:07:00","2018-10-24 03:07:00","PBF Chalmette, Louisiana refinery plans crude unit and coker overhaul in January, according to sources"
"2018-10-23 19:00:00","2018-10-24 03:00:00","Wells Fargo & Co (WFC) sets its quarterly dividend at USD 0.43/shr and raises its stock buyback authority by 350mln shares"
"2018-10-23 18:48:00","2018-10-24 02:48:00","Head of Brazil's PSL party says if Bolsonaro was elected he would replace the CEOs of the main state-owned companies"
"2018-10-23 18:42:00","2018-10-24 02:42:00","Fed's Kaplan (dove, non-voter) reiterates the Fed should gradually raise rates towards neutral, his neutral estimate is in the lower half of the Fed's 2.5%-3.5%"
"2018-10-23 18:34:00","2018-10-24 02:34:00","Fed's Bostic (voter, dovish) says he would favor a fourth rate hike this year, Q3 GDP made him more comfortable for a hike"
"2018-10-23 18:31:00","2018-10-24 02:31:00","WTI (Z8) settles USD 2.93 lower at USD 66.43/bbl, Brent (Z8) settles USD 3.39 lower at USD 76.44/bbl"
"2018-10-23 18:23:00","2018-10-24 02:23:00","Envoy Darroch says a tight vote in the UK house over a Brexit deal, according to newswires"
"2018-10-23 18:00:00","2018-10-24 02:00:00","AMD (AMD) and Oracle (ORCL) collaborate to provide AMD EPYC processor-based offering in the cloud "
"2018-10-23 17:58:00","2018-10-24 01:58:00","Shell Martinez California refinery reports unit startup on October 22nd"
"2018-10-23 17:41:00","2018-10-24 01:41:00","Italian government official says government wants to negotiate and discuss its position after the EU rejected the budget, and added that ""some EU rules are stupid"""
"2018-10-23 17:24:00","2018-10-24 01:24:00","Fed's Bostic (Voter, Dovish) says possible headwinds are not throwing the Economy or the Fed off track, unless data surprise to the downside, Fed should continue its gradual rate increases a ""few"" more times"
"2018-10-23 17:19:00","2018-10-24 01:19:00","UK drawing up plans to charter ships to bring in emergency food and medicines in the event of a no-deal Brexit, FT reports"
"2018-10-23 17:14:00","2018-10-24 01:14:00"," Google (GOOGL) Android apps installed, over 100 million times, tracked user behavior and used this data to create an army of bots; which stole millions of dollars from digital advertisers, according to BuzzFeed"
"2018-10-23 17:05:00","2018-10-24 01:05:00","Italy PM Conte says 2.4% deficit/GDP goal for 2019 ""will not be touched at the moment"""
"2018-10-23 17:03:00","2018-10-24 01:03:00","US sells USD 38bln in 2-yr notes; stops-through by 0.1bps"
"2018-10-23 17:03:00","2018-10-24 01:03:00","US sells USD 38bln in 2-yr notes; stops-through by 0.1bps"
"2018-10-23 16:59:00","2018-10-24 00:59:00","US President Trump advisors have considered a symbolic tax vote, according to the Washington Post"
"2018-10-23 16:49:00","2018-10-24 00:49:00","UK PM May sought to speak to conservative lawmakers herself on Wednesday but was not summoned to attend, according to The Sun"
"2018-10-23 16:42:00","2018-10-24 00:42:00","AUCTION PREVIEW: US Treasury to sell USD 38bln of 2-year notes on Tuesday at 1300 EST/1800 BST"
"2018-10-23 16:22:00","2018-10-24 00:22:00","Mox Reports makes positive comments and is long on Tesla (TSLA) "
"2018-10-23 16:15:00","2018-10-24 00:15:00","Italy Treasury sources say the early retirement option in the budget is structural, not one-off "
"2018-10-23 15:38:00","2018-10-23 23:38:00","Italy's Deputy PM Salvini says after the EU rejected the budget plan the the government 'is convinced we are in the right' "
"2018-10-23 15:31:00","2018-10-23 23:31:00","EUROPEAN PRELIMINARY CASH EQUITY CLOSE: FTSE 100 (-1.07%), STOXX 50 (-1.35%), DAX (-2.13%), CAC 40 (-1.69%), SMI (-1.18%), IBEX 35 (-0.79%)"
"2018-10-23 15:30:00","2018-10-23 23:30:00","UK PM May is to appear before the Committee of Backbench conservative lawmakers on Wednesday evening; according to the Sun political editor"
"2018-10-23 15:27:00","2018-10-23 23:27:00","Reckitt Benckiser (RB LN) says currency exchange rates would hurt 2018 turnaround and Adj. EPS by 4.5% if rates at end of September held for full year"
"2018-10-23 15:24:00","2018-10-23 23:24:00","Barrick Gold (ABX) is in favour of taking back control of Acacia Mining (ACA LN)"
"2018-10-23 15:08:00","2018-10-23 23:08:00","Nigeria's bonny light crude oil stream to load 263,483 BPD in December including a deferred November cargo "
"2018-10-23 15:03:00","2018-10-23 23:03:00","UK PM May spokesman says that any circumstance in which Northern Ireland could be in a separate customs treaty from the UK is unacceptable "
"2018-10-23 15:01:00","2018-10-23 23:01:00","Italy's Deputy PM Di Maio says couldn't continue with past policies given the damage they caused, asks EU commission to treat Italians and their government with respect"
"2018-10-23 14:55:00","2018-10-23 22:55:00","Italy Treasury says EU rejection was expected, wants constructive dialogue with the EU, will reply within 3 week timetable"
"2018-10-23 14:52:00","2018-10-23 22:52:00","Thyssekrupp (TKA GY) says to have mandated Goldman Sachs (GS), Deutsche Bank (DBK GY) and JP Morgan (JPM) for corporate split "
"2018-10-23 14:32:00","2018-10-23 22:32:00","Daily FX Wrap: safe-haven positioning prevalent, but not paramount"
"2018-10-23 14:22:00","2018-10-23 22:22:00","US VP Pence said the murder of journalist Khashogghi will not go without response from the US and allies"
"2018-10-23 13:53:00","2018-10-23 21:53:00","Technical problems are weighing on Ecuador's oil output; according to Energy Minister Perez"
"2018-10-23 13:39:00","2018-10-23 21:39:00","Fixed and FX latest: core bonds back in the ascendency"
"2018-10-23 13:39:00","2018-10-23 21:39:00","EU's Dombrovskis says that the EU Commission has rejected Italy's draft budget, asking for revised plans in three weeks. "
"2018-10-23 13:38:00","2018-10-23 21:38:00","Citron Research makes positive comments on Tesla (TSLA) and 'reverses opinion' on the co. "
"2018-10-23 13:33:00","2018-10-23 21:33:00","RANsquawk Central Banks - PREVIEW: BoC Rate Decision due on Wednesday 24 October at 1500 BST/1000 EST"
"2018-10-23 13:26:00","2018-10-23 21:26:00","Additional US Equity Stories - AMZN, PFE, V, MDT, AXP, HOG, NTRS, PF, CAG"
"2018-10-23 13:20:00","2018-10-23 21:20:00","NEC Director Kudlow says US President Trump and Chinese President Xi will meet at G20 in Argentina"
"2018-10-23 13:16:00","2018-10-23 21:16:00","US Secretary of State Pompeo is to deliver remarks at 20.45BST/15:45EDT"
"2018-10-23 13:07:00","2018-10-23 21:07:00","US National Security Advisor Bolton complained about China's economic and military policy during meetings in Moscow; RIA citing sources"
"2018-10-23 13:05:00","2018-10-23 21:05:00","WATCH: EU's Moscovici and Dombrovskis to give a press conference on Italy budget at 1430 BST/0930 EST"
"2018-10-23 13:04:00","2018-10-23 21:04:00","EU's Dombrovkis and Moscovici set to send a letter to Italy asking to resubmit budget; according to an official "
