"gmt_time","hk_time","subject"
"2018-02-22 23:46:00","2018-02-23 07:46:00","PRE-MARKET JAPANESE AND SOUTH KOREAN STOCK NEWS"
"2018-02-22 23:30:00","2018-02-23 07:30:00","Japanese CPI, Ex Food and Energy YY (Jan) 0.4% vs. Exp. 0.3% (Prev. 0.3%)"
"2018-02-22 23:12:00","2018-02-23 07:12:00","Motiva Port Arthur Texas refinery (capacity 603k bpd) large crude unit is said to restart in early March, according to sources"
"2018-02-22 23:01:00","2018-02-23 07:01:00","ECB's Smets says EUR strength is not yet a concern and has full confidence that the ECB will reach inflation target"
"2018-02-22 22:56:00","2018-02-23 06:56:00","Phillips 66 alliance louisiana refinery (capacity 260k bpd) is preparing for reformer and hydrotreater overhauls in March, according to sources"
"2018-02-22 22:47:00","2018-02-23 06:47:00","PRE-MARKET AUSTRALIAN STOCK NEWS"
"2018-02-22 22:38:00","2018-02-23 06:38:00","UK is said to study plans to allow EU migrants to stay after Brexit, according to Times"
"2018-02-22 22:24:00","2018-02-23 06:24:00","Preview: Japanese inflation due at 23:30GMT"
"2018-02-22 22:12:00","2018-02-23 06:12:00","DAILY ASIA-PAC OPENING NEWS"
"2018-02-22 22:06:00","2018-02-23 06:06:00","Fed's Kaplan states that the view of 3 rate hikes is appropriate and could change if employment and inflation exceeds his forecasts"
"2018-02-22 22:00:00","2018-02-23 06:00:00","US SERVICE IS NOW CLOSED, PLEASE SWITCH OVER TO THE ASIA CHANNEL"
"2018-02-22 22:00:00","2018-02-23 06:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2018-02-22 21:06:00","2018-02-23 05:06:00","HP Inc (HPQ) Q4 EPS Adj USD 0.48 vs. Exp. USD 0.42, revenue USD 14.5bln vs. Exp. USD 13.49bln"
"2018-02-22 21:06:00","2018-02-23 05:06:00","Hewlett Packard Enterprise Co (HPE) Q4 Adj EPS USD 0.34 vs. Exp. USD 0.22, revenue USD 7.7bln vs. Exp. USD 7.07bln"
"2018-02-22 21:06:00","2018-02-23 05:06:00","HP Inc (HPQ) Q4 EPS Adj USD 0.48 vs. Exp. USD 0.42, revenue USD 14.5bln vs. Exp. USD 13.49bln"
"2018-02-22 21:06:00","2018-02-23 05:06:00","Hewlett Packard Enterprise Co (HPE) Q4 Adj EPS USD 0.34 vs. Exp. USD 0.22, revenue USD 7.7bln vs. Exp. USD 7.07bln"
"2018-02-22 21:00:00","2018-02-23 05:00:00","US MARKET WRAP: Dollar slides, Treasuries up, stocks slightly higher"
"2018-02-22 21:00:00","2018-02-23 05:00:00","Intuit Inc (INTU) Q4 Adj EPS USD 0.35 vs. Exp. USD 0.34, revenue USD 1.17bln vs. Exp. USD 1.16bln"
"2018-02-22 20:48:00","2018-02-23 04:48:00","Fed's Kaplan (non-voter) says three hikes in 2018 is still a good base case; tighter labour market is not yet stoking wage pressures"
"2018-02-22 19:42:00","2018-02-23 03:42:00","Brent crude futures settle 97 cents higher at USD 66.39 per barrel"
"2018-02-22 19:37:00","2018-02-23 03:37:00","Phillips 66 Borger Texas JV refinery is preparing to close crude units for an overhaul, according to sources "
"2018-02-22 19:36:00","2018-02-23 03:36:00","Kinder Morgan says March 2018 crude oil nominations for trans mountain pipeline are oversubscribed by 32%"
"2018-02-22 19:32:00","2018-02-23 03:32:00","WTI futures settle USD 1.09 higher at USD 62.77 per barrel"
"2018-02-22 19:20:00","2018-02-23 03:20:00","US Council of Economic Advisers' Hassett says Dollar policy has not changed under Trump admin; says US can get to 3% growth without boosting inflation much; higher wages will attract people back to the labour force"
"2018-02-22 19:13:00","2018-02-23 03:13:00","NY Fed Primary Dealer Survey: Dealers saw three rate hikes in 2018 ahead of the January FOMC meeting"
"2018-02-22 18:53:00","2018-02-23 02:53:00","US begins anti-dumping probe of rubber bands imported from China"
"2018-02-22 18:42:00","2018-02-23 02:42:00","The UK will lose its rebate from the EU at end of 2020 if it seeks to extend the Brexit transition beyond that point, Guardian reports citing a senior EU source"
"2018-02-22 18:35:00","2018-02-23 02:35:00","Qualcomm (QCOM) - In a letter to shareholders, co. says it is still open to talks with Broadcom (AVGO)"
"2018-02-22 18:03:00","2018-02-23 02:03:00","US Sells USD 29bln in 7-year notes, tails 0.7bps"
"2018-02-22 17:31:00","2018-02-23 01:31:00","Amazon (AMZN) are closing its UK tickets business, of note for Live Nation (LYV)"
"2018-02-22 17:17:00","2018-02-23 01:17:00","Fed’s Bostic (Voter) says Fed is carefully calibrating a return to more normal policy, adds that the US economy is beginning to 'look up'"
"2018-02-22 17:12:00","2018-02-23 01:12:00","Boeing (BA) and Embraer (ERJ) joint venture talks seem to be advancing, according to a Brazillian Minister "
"2018-02-22 17:06:00","2018-02-23 01:06:00","Facebook (FB) & Alphabet (GOOG) will be facing new UK digital taxes, according to BBC"
"2018-02-22 17:00:00","2018-02-23 01:00:00","RANsquawk Daily US Earnings Estimates: 23rd February - Now available in the Research Suite"
"2018-02-22 16:41:00","2018-02-23 00:41:00","Brazil’s Finance Minister Meirelles expects the Brazilian economy to grow 3% this year "
"2018-02-22 16:30:00","2018-02-23 00:30:00","AUCTION PREVIEW: US Treasury to auction USD 29BLN 7-Year notes at 1300 ET/1800 GMT"
