"gmt_time","hk_time","subject"
"2018-09-05 23:51:00","2018-09-06 07:51:00","Stockland (SGP AT) announces securities repurchase valued up to AUD 350mln"
"2018-09-05 23:50:00","2018-09-06 07:50:00","Blackstone (BX) raises offer for Investa Office Fund (IOF AT) to AUD 5.52/unit"
"2018-09-05 23:42:00","2018-09-06 07:42:00","ExxonMobil (XOM) signs preliminary agreement to build petrochemical complex and LNG terminal in China's Guangdong province"
"2018-09-05 23:26:00","2018-09-06 07:26:00","PRE-MARKET AUSTRALIAN, JAPANESE AND SOUTH KOREAN STOCK NEWS: WTI crude futures  fell 1.6% to below USD 69/bbl; Telstra (TLS AT) cuts FY19 total income guidance "
"2018-09-05 22:48:00","2018-09-06 06:48:00","South Korea envoy will brief on North Korea visit at 0200BST"
"2018-09-05 22:39:00","2018-09-06 06:39:00","Fed's Bostic (Voter, Dove) says US economy is performing quite well, at full employment and with inflation at 2% goal, while he reiterates that economy is standing on its own and that monetary policy should be neutral"
"2018-09-05 22:37:00","2018-09-06 06:37:00","China is said to mull M&A fund for steel industry"
"2018-09-05 22:31:00","2018-09-06 06:31:00","Canadian Foreign Minister Freeland says her focus is on getting a good deal for Canada, but declines to comment on whether an agreement is likely in a few days"
"2018-09-05 22:30:00","2018-09-06 06:30:00","US Senate Majority Leader McConnell says there is zero chance of a government shutdown after September 30th"
"2018-09-05 22:28:00","2018-09-06 06:28:00","Canadian Foreign Minister Freeland says US and Canadian officials will continue trade discussions Wednesday night and that they are making progress in talks with US"
"2018-09-05 22:08:00","2018-09-06 06:08:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights Include Australian Trade Balance, Exports & Imports, Speeches from Fed's Bostic, Fed's Williams and BoJ's Kataoka"
"2018-09-05 21:58:00","2018-09-06 05:58:00","Reports note power outage in all of Japan's Hokkaido following earlier magnitude 7 earthquake"
"2018-09-05 21:33:00","2018-09-06 05:33:00","DAILY ASIA-PAC OPENING NEWS:"
"2018-09-05 21:00:00","2018-09-06 05:00:00","US SERVICE IS NOW CLOSED, PLEASE SWITCH OVER TO THE ASIA CHANNEL"
"2018-09-05 21:00:00","2018-09-06 05:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2018-09-05 20:33:00","2018-09-06 04:33:00","RANsquawk source note talk of a smaller than expected draw in API crude stockpiles - Unconfirmed"
"2018-09-05 20:32:00","2018-09-06 04:32:00","NHC says Florence has strengthened into a Cat 4 hurricane"
"2018-09-05 20:16:00","2018-09-06 04:16:00","Turkey reportedly replaces the prosecutor in the Pastor Brunson case, according to IHA"
"2018-09-05 20:15:00","2018-09-06 04:15:00","Fed's Kashkari (non-voter, dove) warns that emerging markets turmoil could lead to global contagion "
"2018-09-05 20:15:00","2018-09-06 04:15:00","Fed's Kashkari (non-voter, dove) warns that emerging markets turmoil could lead to global contagion "
"2018-09-05 20:05:00","2018-09-06 04:05:00","THIS WEEK'S ENERGY INVENTORY EXPECTATIONS: Crude -1.3mln, gasoline -0.8mln, distillates +0.7mln"
"2018-09-05 20:04:00","2018-09-06 04:04:00","US MARKET WRAP - 5 Sep 2018: Stocks dragged lower by tech weakness"
"2018-09-05 19:46:00","2018-09-06 03:46:00","US President Trump, asked about a potential government shutdown, says ""if it happens, it happens"""
"2018-09-05 19:39:00","2018-09-06 03:39:00","US President Trump says he will talk about government funding with Majority leader McConnell and House Speaker Ryan, says he wants to make good on his pledge to fund border security"
"2018-09-05 19:38:00","2018-09-06 03:38:00","Protesters block entrance to Iraq's Umm Qasr commodities port, according to port employees and local officials"
"2018-09-05 19:09:00","2018-09-06 03:09:00","FBI investigating American Express (AXP) foreign-exchange pricing, WSJ reports"
"2018-09-05 18:32:00","2018-09-06 02:32:00","WTI (V8) settles USD 1.15 lower at USD 68.72/bbl; Brent (X8) settles USD 0.90 lower at USD 77.27/bbl"
"2018-09-05 18:18:00","2018-09-06 02:18:00","US DOJ nearing anti-trust approval of health mergers between CVS (CVS) and Aetna (AET), and the USD 54bln deal between Cigna (CIG) and Express Scripts (ESRX)"
"2018-09-05 18:16:00","2018-09-06 02:16:00","USGS reports a magnitude 7 quake striking 112km SSE of Sapporo, Japan at a depth of 66km"
"2018-09-05 18:11:00","2018-09-06 02:11:00","US BSEE sees 9.4% of GoM production cut by Tropical Storm Gordon"
"2018-09-05 17:49:00","2018-09-06 01:49:00","NHC says there is a 70% chance of a cyclone in the next 48 hours for a storm near Cape Verde"
"2018-09-05 17:45:00","2018-09-06 01:45:00","India's imports of Iranian crude declined by 32% in August to 523k BPD, according to sources"
"2018-09-05 17:13:00","2018-09-06 01:13:00","US and Canadian officials are aiming to wrap up NAFTA talks by the end of the month, according to Politico "
"2018-09-05 17:04:00","2018-09-06 01:04:00","Huawei is said to be discussing a potential Microsoft (MSFT) AI chip deal in China, this would be Huawei's first step to challenge Nvdia (NVDA) in the chip market"
"2018-09-05 17:02:00","2018-09-06 01:02:00","New Zealand QV House Prices +4.8% YY"
"2018-09-05 16:59:00","2018-09-06 00:59:00","US Justice Department is probing social media companies to see if they hurt competition or intentionally stifle free exchange of ideas"
"2018-09-05 16:45:00","2018-09-06 00:45:00","Phillips 66 (PSX) says there are no planned maintenance works currently at Alliance, Louisiana Refinery "
"2018-09-05 15:37:00","2018-09-05 23:37:00","Suncor (SU) CEO says more clarity is needed on Canadian oil pipelines before approving expanding crude production"
"2018-09-05 15:35:00","2018-09-05 23:35:00","German Administrative Court says older diesel cars must be banned from certain areas of Frankfurt by February 2019 "
"2018-09-05 15:35:00","2018-09-05 23:35:00","Atlanta GDP Q3 tracker 4.4% (from 4.7%)"
"2018-09-05 15:35:00","2018-09-05 23:35:00","Spain PM Sanchez says hard Brexit would be very negative"
"2018-09-05 15:30:00","2018-09-05 23:30:00","EUROPEAN EQUITIES EUROPEAN PRELIMINARY CASH EQUITY CLOSE: EURO STOXX 50 (-1.25%), FTSE 100 (-1.04%), DAX (-1.35%), CAC (-1.54%), IBEX (-0.82%), SMI (-0.92%), FTSE MIB (-0.03%)"
"2018-09-05 15:23:00","2018-09-05 23:23:00","German Government spokesperson says position on Brexit is unchanged and has full faith in Barnier"
"2018-09-05 15:18:00","2018-09-05 23:18:00","Canadian Foreign Minister Freeland says she is looking forward to constructive conversations on trade talks"
"2018-09-05 15:17:00","2018-09-05 23:17:00","Facebook (FB) COO says that 3%-4% of their users are fake"
"2018-09-05 15:04:00","2018-09-05 23:04:00","UK PM May's spokesman, when asked whether UK was willing to accept a more vague statement on future relation with EU, says the parliament will need to be able to make an informed decision "
"2018-09-05 14:58:00","2018-09-05 22:58:00","Reports suggest Haddad is set to replace Lula as Brazil candidate by Tuesday"
"2018-09-05 14:55:00","2018-09-05 22:55:00","Russian Foreign Ministry said Idlib airstrike yesterday hit targets linked to drone attacks on Russian air base, Russia will continue to act in the same way"
"2018-09-05 14:53:00","2018-09-05 22:53:00","Dollar General (DG) CEO says the co. is seeing the first consumer's tailwind since 2008"
"2018-09-05 14:42:00","2018-09-05 22:42:00","NHC says Hurricane Olivia has weakened to a category 2 hurricane from a category 3"
"2018-09-05 14:32:00","2018-09-05 22:32:00","US equities continue to extend losses with the Nasdaq 100 lagging its peers as tech names suffer in the wake of the ongoing testimony on Capitol Hill"
"2018-09-05 14:31:00","2018-09-05 22:31:00","NHC says Gordon continues to weaken over central Mississippi, threat of heavy rains and flooding will continue for several days"
"2018-09-05 14:31:00","2018-09-05 22:31:00","Daily FX Wrap: Brexit boost for the Gbp, but PMI pain for the Zar and no BoC support for the Cad"
"2018-09-05 14:27:00","2018-09-05 22:27:00","Speaker of the House Ryan says House will vote in September 2018 on a new tax cut bill"
"2018-09-05 14:08:00","2018-09-05 22:08:00","Fed's Bullard (non-voter, dove) sees elevated risk of policy error if Fed continue to raise short-term rates"
"2018-09-05 13:52:00","2018-09-05 21:52:00","Gulf of Mexico ports in Mississippi, Alabama remains shut, subject to US Coast Guard Inspection. Port of New Orleans Pilots have commenced moving cargo ships through the mouth of the Mississippi river "
"2018-09-05 13:48:00","2018-09-05 21:48:00","Goldman Sachs hold their Q3 Q/Q US GDP tracker at 3.0%, Barclays widen theirs from 2.8% to 2.9% "
"2018-09-05 13:44:00","2018-09-05 21:44:00","Iran has announced it is to build a fourth 120k BPD condensate splitter at the key Persian Gulf Star (PGS) project in Bandar Abbas, raising the project's total planned capacity to 480k BPD, from an earlier plan of 360k BPD. "
"2018-09-05 13:35:00","2018-09-05 21:35:00","Altria (MO) announce they are exploring options regarding cannabis "
"2018-09-05 13:33:00","2018-09-05 21:33:00","Gamestop (GME) are working with advisers on a formal auction process, according to Dealreporter sources "
"2018-09-05 13:27:00","2018-09-05 21:27:00","Fixed and FX latest: not much reaction to early NA data, but big Brexit-related moves"
"2018-09-05 13:20:00","2018-09-05 21:20:00","Fed's Bullard (non-voter, dovish) reiterates warning on yield curve inversion and raising rates too aggressively "
"2018-09-05 13:09:00","2018-09-05 21:09:00","Additional US Equity Stories "
"2018-09-05 13:06:00","2018-09-05 21:06:00","Germany and the UK have reportedly dropped key demands on Brexit and are looking for less details on future ties, according to sources "
"2018-09-05 13:05:00","2018-09-05 21:05:00","US investors most net short in longer-dated treasuries since Dec 18; according to JP Morgan Survey"
"2018-09-05 13:02:00","2018-09-05 21:02:00","RANsquawk Daily US Equity Opening News - 5th September 2018"
"2018-09-05 13:01:00","2018-09-05 21:01:00","Delta Air Lines (DAL) reports August Load Factor at 88%"
