"gmt_time","hk_time","subject"
"2018-06-25 23:50:00","2018-06-26 07:50:00","Japanese Corporate Service Price (May) Y/Y 1.0% vs. Exp. 1.0% (Prev. 0.9%, Rev. 1.0%)"
"2018-06-25 23:35:00","2018-06-26 07:35:00","PRE-MARKET AUSTRALIAN, JAPANESE AND SOUTH KOREAN STOCK NEWS: BHP (BHP AT) Samarco JV in settlement agreement with prosecutors related to dam disaster and is to file petition seeking to dismiss civil claim valued at BRL 20bln"
"2018-06-25 23:30:00","2018-06-26 07:30:00","Australian ANZ Roy Morgan Consumer Confidence (Jun 24) W/W 121.4 (Prev. 122.1)"
"2018-06-25 23:21:00","2018-06-26 07:21:00","Syrian media report Israeli missiles strike a target near Damascus Airport"
"2018-06-25 23:08:00","2018-06-26 07:08:00","RBNZ Deputy Governor Bascand says too early to say if RBNZ should issue digital currency which could pose risks to financial stability"
"2018-06-25 23:06:00","2018-06-26 07:06:00","Russia and China are said to have been stock piling gold"
"2018-06-25 22:52:00","2018-06-26 06:52:00","ECB's Coeure says QE reinvestments to be around EUR 15bln/month during 2019"
"2018-06-25 22:30:00","2018-06-26 06:30:00","CME raises NYMEX crude oil future margins for August to USD 2750 per contract from USD 2550, raises gasoline futures maintenance margins for September to USD 3200 per contract from USD 3100"
"2018-06-25 22:15:00","2018-06-26 06:15:00","PBoC may further reduce RRR during H2, according to China Securities Journal"
"2018-06-25 22:04:00","2018-06-26 06:04:00","French Finance Minister Le Maire says hopes US realizes soon that tariffs are bad for its own economy and says will respond if under attack in regards to tariffs, adds time is running out on Brexit which is worrying"
"2018-06-25 22:00:00","2018-06-26 06:00:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights Include BoJ Core CPI, Singapore Industrial Production and Central Bank Speakers"
"2018-06-25 21:45:00","2018-06-26 05:45:00","RBNZ says NZD remains elevated and that policy will stay accommodative for considerable period"
"2018-06-25 21:25:00","2018-06-26 05:25:00","DAILY ASIA-PAC OPENING NEWS"
"2018-06-25 21:19:00","2018-06-26 05:19:00","Copart (CPRT) to replace Dr. Pepper Snapple Group (DPS) in S&P 500"
"2018-06-25 21:18:00","2018-06-26 05:18:00","UK House of Commons votes 415 vs. 119 in favour of the Heathrow Airport expansion plan"
"2018-06-25 21:16:00","2018-06-26 05:16:00","UK government is to introduce contingency plan for outsourcers, which would facilitate a rapid transfer of critical services in the event of an emergency"
"2018-06-25 21:05:00","2018-06-26 05:05:00","RBNZ releases Statement of Intent in which it outlines priorities for next 3 years and Governor Orr stated that they will communicate more widely and ensure that the Monetary Policy Committee is effective and transparent "
"2018-06-25 21:00:00","2018-06-26 05:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2018-06-25 21:00:00","2018-06-26 05:00:00","US SERVICE IS NOW CLOSED, PLEASE SWITCH OVER TO THE ASIA CHANNEL"
"2018-06-25 20:59:00","2018-06-26 04:59:00","Boeing (BA) approves quarterly dividend of USD 1.71/Shr"
"2018-06-25 20:37:00","2018-06-26 04:37:00","S&P raised Greece rating to B+; Outlook Stable from B; Outlook Positive"
"2018-06-25 20:07:00","2018-06-26 04:07:00","US MARKET WRAP 25 June 2018: Stocks slammed as trade tensions intensify"
"2018-06-25 20:01:00","2018-06-26 04:01:00","ECB's Coeure says ECB expects policy rates to remain unchanged until at least through the summer of 2019"
"2018-06-25 19:36:00","2018-06-26 03:36:00","White House Trade Advisor Navarro says US has no plans to impose investment restrictions, but US will defend itself against threats to its technology; Navarro also notes today's equity slide is an overreaction"
"2018-06-25 18:31:00","2018-06-26 02:31:00","WTI crude futures (Q8) settle 50c lower at USD 68.08; Brent crude futures settle 82c lower at USD 74.73"
"2018-06-25 18:04:00","2018-06-26 02:04:00","UK PM May told EU’s Tusk that the UK will provide more detail on their vision for the future EU relationship in a white paper after the June council, according to a UK statement 	"
"2018-06-25 17:38:00","2018-06-26 01:38:00","Forces of Eastern Libyan commander Haftar are to hand the control of Eastern Libyan oil ports over to NOC, the state oil firm, according to a Haftar spokesman"
"2018-06-25 17:22:00","2018-06-26 01:22:00","Boardwalk Pipeline Partners (BWP) spikes on reports it is nearing settlement on Loews buyout lawsuit"
"2018-06-25 16:52:00","2018-06-26 00:52:00","SoftBank mobile unit to file for IPO as soon as July, Nikkei reports"
"2018-06-25 16:52:00","2018-06-26 00:52:00","SoftBank mobile unit to file for IPO as soon as July, Nikkei reports"
"2018-06-25 16:40:00","2018-06-26 00:40:00","Najarian Brothers mention unusual option activity in Omnicom (OMC) on CNBC"
"2018-06-25 16:24:00","2018-06-26 00:24:00","Lopez Obrador advisor says they will do all it can to strengthen the MXN, and says it is currently undervalued. The government would look to do this by creating investor confidence conditions, and not through market intervention "
"2018-06-25 15:45:00","2018-06-25 23:45:00","China President Xi has told CEO’s he is to strike back at the US, according to WSJ"
"2018-06-25 15:33:00","2018-06-25 23:33:00","Citron research has called PolarityTE (COOL) a fraud"
"2018-06-25 15:30:00","2018-06-25 23:30:00","EUROPEAN PRELIMINARY CASH EQUITY CLOSE: EURO STOXX 50 (-1.90%), FTSE 100 (-2.27%), DAX (-2.43%), CAC (-1.92%), IBEX (-1.74%), FTSE MIB (-2.36%), SMI (-1.85%) "
"2018-06-25 14:49:00","2018-06-25 22:49:00","US Energy Secretary Perry says the US will do everything they can to keep gasoline prices reasonable, adds that OPEC and Non-OPEC deal to boost output ""may be a little short of what is needed"""
"2018-06-25 14:44:00","2018-06-25 22:44:00","US Treasury Secretary Mnuchin says the stories on investment restrictions in Bloomberg & WSJ are false, Statement will be out not specific to China, but to all countries that are trying to steal our technology."
"2018-06-25 14:30:00","2018-06-25 22:30:00","Daily FX Wrap: relatively rangebound, but mostly risk-off Monday session"
"2018-06-25 14:17:00","2018-06-25 22:17:00","Eutelsat (ETL FP) confirms they are currently looking at possible offers for Inmarsat (ISAT LN)"
"2018-06-25 14:11:00","2018-06-25 22:11:00","US Supreme Court backs American Express (AXP) on credit card merchant fees"
"2018-06-25 13:30:00","2018-06-25 21:30:00","Fixed and FX latest: bonds decoupling, DXY dipping again "
"2018-06-25 13:21:00","2018-06-25 21:21:00","Eutelsat (ETL FP) is said to be considering a takeover for Inmarsat (ISAT LN)"
"2018-06-25 13:15:00","2018-06-25 21:15:00","Carnival (CCL LN) Q2 Adj. EPS USD 0.78 vs. Exp. USD 0.60, revenue USD 4.4bln vs. Exp. USD 4.32bln Q2"
"2018-06-25 12:59:00","2018-06-25 20:59:00","BoJ's Sakurai says inflation is still very low despite full employment"
"2018-06-25 12:58:00","2018-06-25 20:58:00","Additional US Equity Stories: LMT"
"2018-06-25 12:54:00","2018-06-25 20:54:00","RANsquawk Daily US Equity Opening News - 25th June 2018 Campbell Soup (CPB) – Kraft Heinz (KHC) is said to be interested in buying Campbell Soup. A source believes CPB will begin the sales process soon. General Mills (GIS) also seen as a possible buyer"
"2018-06-25 12:02:00","2018-06-25 20:02:00","Sanofi (SAN FP) say Toujeo met its primary endpoint"
"2018-06-25 11:46:00","2018-06-25 19:46:00","Scotiabank FX Daily - Trade Worries Renew Risk Aversion, Lift JPY"
"2018-06-25 10:49:00","2018-06-25 18:49:00","Chinese Government said to have softened its stance on its Made in China 2025 message"
"2018-06-25 10:32:00","2018-06-25 18:32:00","RANsquawk Daily US Opening News - 25th June 2018"
"2018-06-25 09:51:00","2018-06-25 17:51:00","Chinese Premier Li says they plan to buy lots of planes this year, with Airbus (AIR FP) quoted as a focus"
"2018-06-25 09:39:00","2018-06-25 17:39:00","RANsquawk EU Mid Session - 25th June 2018"
