"gmt_time","hk_time","subject"
"2019-05-03 20:31:00","2019-05-04 04:31:00","US could put sanctions in place if Iran exchanges enriched uranium for natural uranium"
"2019-05-03 20:06:00","2019-05-04 04:06:00","US MARKET WRAP 3 MAY 2019: NFP headline beat masks soft earnings growth/participation rate, stocks advance"
"2019-05-03 20:05:00","2019-05-04 04:05:00","DBRS upgrades Greece to BB (low) from B (high)"
"2019-05-03 20:05:00","2019-05-04 04:05:00","RANsquawk Central Banks - Reviewing FOMC, BOE; Previewing RBA, RBNZ, Norges Bank"
"2019-05-03 20:03:00","2019-05-04 04:03:00","RANsquawk Week in Focus - Week in Focus; week commencing 6 May 2019"
"2019-05-03 19:55:00","2019-05-04 03:55:00","Paul Winfree, director of the Institute for Economic Policy Studies, is being considered for the Federal Reserve, as according to sources cited by WSJ"
"2019-05-03 19:45:00","2019-05-04 03:45:00","SPX MOC 130mln to buy (unch. vs 1544 EDT)"
"2019-05-03 19:42:00","2019-05-04 03:42:00","US renews sanction waiver allowing UK, Russia, China and France to continue nonproliferation work with Iran"
"2019-05-03 19:38:00","2019-05-04 03:38:00","Chevron (CVX) reports flaring at the Richmond, California Refinery"
"2019-05-03 19:21:00","2019-05-04 03:21:00","Fed's Kaplan (Voter, Neutral) says he views economic growth at roughly 2.25% this year"
"2019-05-03 19:13:00","2019-05-04 03:13:00","US T-Note futures (M9) settle +5.5 ticks higher at 123-11"
"2019-05-03 19:09:00","2019-05-04 03:09:00","Fed's Mester (Hawk, Non-voter) says she does not believe in a rate cut yet"
"2019-05-03 18:53:00","2019-05-04 02:53:00","Brent (N9) futures settle at USD 70.85/bbl, up USD 0.10"
"2019-05-03 18:34:00","2019-05-04 02:34:00","Brazil Agricultural Secretary Ribeiro says China has indicated it won't renew sugar tariffs"
"2019-05-03 18:31:00","2019-05-04 02:31:00","WTI (M9) futures settle USD 0.13 higher at USD 61.94"
"2019-05-03 18:21:00","2019-05-04 02:21:00","US President Trump says he had not made a decision on car tariffs from the EU"
"2019-05-03 18:19:00","2019-05-04 02:19:00","Reports of heavy military activity in Venezuela, with 2 armed F16s noted"
"2019-05-03 18:02:00","2019-05-04 02:02:00","US President Trump says Russian President Putin not looking to get involved in Venezuela"
"2019-05-03 18:00:00","2019-05-04 02:00:00","ExxonMobil (XOM) are to proceed with Liza phase 2 development offshore of Guyana, with phase 1 on schedule for first oil by Q1 2020"
"2019-05-03 18:00:00","2019-05-04 02:00:00","US President Trump says they are doing fine with China regarding talks and progress towards a deal are going ""pretty well"", adding that a deal may happen in a couple of weeks but US will be fine if one doesn't happen"
"2019-05-03 17:37:00","2019-05-04 01:37:00","Fed's (Non-voter, hawk) Mester fully supports Fed's patient stance, highlights that the US economy is strong"
"2019-05-03 17:26:00","2019-05-04 01:26:00","US waivers on Iran nuclear work to be extend but have been cut to 90 days from 180 days, as according to Secretary of State Ford, with waivers for Fordow, Arak and Bushehr kept as is"
"2019-05-03 17:16:00","2019-05-04 01:16:00","Venezuelan Interim President Guaido notes that they are ""very close"" to a Venezuelan regime change"
"2019-05-03 17:12:00","2019-05-04 01:12:00","Wells Fargo (WFC) sees potential legals costs could increase to USD 3.1bln"
"2019-05-03 17:09:00","2019-05-04 01:09:00","US President Trump that he and Russian President Putin discussed ""Trade, Venezuela, Ukraine, North Korea, Nuclear Arms Control"" and the Mueller Probe, the talk was productive"
"2019-05-03 17:05:00","2019-05-04 01:05:00","PG&E Corp (PCG) were unable to reach an agreement with Nextera Inc and others contracts relating to power purchase contracts"
"2019-05-03 17:00:00","2019-05-04 01:00:00","Baker Hughes (May 3): oil rigs +2 at 807, gas rigs -3 at 183, total rigs at 990 "
"2019-05-03 16:55:00","2019-05-04 00:55:00","Nigeria's Nembe Creek Trunk line, which exports bonny light crude, has been reopened"
"2019-05-03 16:24:00","2019-05-04 00:24:00","Portuguese PM Costa says if Parliament gives final approval to the budget, it would force the government to resign"
"2019-05-03 16:18:00","2019-05-04 00:18:00","Portuguese PM Costa says the motion passed on Thursday is financially unsustainable, they always balanced budget consolidation with other measure"
"2019-05-03 16:06:00","2019-05-04 00:06:00","Fed's Clarida (Voter, Neutral) does not see evidence of looming recession at the moment"
"2019-05-03 16:05:00","2019-05-04 00:05:00","White House Economic Adviser Hassett notes that deflationary pressures are building globally"
"2019-05-03 16:00:00","2019-05-04 00:00:00","Bank of Italy says volatility of government bond prices remain a significant source of risk for Italian insurers"
"2019-05-03 15:59:00","2019-05-03 23:59:00","Russia Oil Producers received a request from Transneft to reduce oil output by 0.9mln BPD until 7 May, due to export pipeline problems "
"2019-05-03 15:49:00","2019-05-03 23:49:00","LyondellBasell reports an upset in 737 unit at its Houston Texas refinery (268K BPD), the unit is now shut"
"2019-05-03 15:48:00","2019-05-03 23:48:00","White House Spokesperson Sanders notes that US President Trump spoke to Russian President Putin about a potential new nuclear agreement with US, Russia and China or extending the current agreement"
"2019-05-03 15:40:00","2019-05-03 23:40:00","Fed's Bullard (Voter, Dove) says he is open to rate cut if inflation is still low after the Summer, Fed policy is a little tight, low inflation and inflation expectations are concerning"
"2019-05-03 15:34:00","2019-05-03 23:34:00","EUROPEAN PRELIMINARY CASH EQUITY CLOSE: EURO STOXX 50 (+0.4%), FTSE 100 (+0.4%), DAX (+0.5%), CAC (+0.2%), IBEX (+0.3%), FTSE MIB (+0.3%), SMI (+0.1%)"
"2019-05-03 15:31:00","2019-05-03 23:31:00","Fed's Clarida (Neutral, Voter) says inflation is muted but sees inflation expectations as stable"
"2019-05-03 15:19:00","2019-05-03 23:19:00","NY Fed GDP Nowcast (Q2) 2.1% (Prev. 2.1%) "
"2019-05-03 15:10:00","2019-05-03 23:10:00","EU says the US-Sino trade deal could ""undermine"" the WTO"
"2019-05-03 15:07:00","2019-05-03 23:07:00","Weekly FX Wrap: watershed Fed, not so super BoE and more ‘just right’ US data"
"2019-05-03 15:06:00","2019-05-03 23:06:00","Atlanta Fed GDPNow (Q2) 1.7% (Prev. 1.2%) "
"2019-05-03 14:56:00","2019-05-03 22:56:00","Fed's Evans (Voter, neutral) says there are some temporary factors in recent inflation, but long-term rates not indicating inflationary pressures"
"2019-05-03 14:20:00","2019-05-03 22:20:00","Vestas Wind Systems (VWS DC) - Have received a 71MW order from Valorem, expected to being in Q2 of 2020"
"2019-05-03 14:16:00","2019-05-03 22:16:00","NEC Director Kudlow says it is possible that a US-Japanese trade deal will be achieved by the end of May"
"2019-05-03 14:15:00","2019-05-03 22:15:00","Fed's Evans (Voter, Neutral) says a interest rate cut may be needed if the economy softens, hikes may be needed if inflation moves strongly upwards. Downside risk appear larger than the upside risks and a prudent approach to policy is warranted"
"2019-05-03 14:12:00","2019-05-03 22:12:00","Fed's Bullard (Dove, Voter) says we are a little tight on the funds rate, inflation is making him nervous. Adds thats productivity is increasing which could assist GDP. Not adverse to idea of resetting inflation expectations, as they are too low"
"2019-05-03 14:11:00","2019-05-03 22:11:00","NEC Director Kudlow says that the US is not softening its stance on anything regarding trade talks with China"
"2019-05-03 14:10:00","2019-05-03 22:10:00","Fed's Bullard (Voter, Dove) if the FOMC had a single mandate it would not change policy much, adds that inflation is a little bit low"
"2019-05-03 14:10:00","2019-05-03 22:10:00","Fed's Bullard (Voter, Dove) if the FOMC had a single mandate it would not change policy much, adds that inflation is a little bit low"
"2019-05-03 14:01:00","2019-05-03 22:01:00","US VP Pence says US and China are still working on enforcement issues, adding that US are able to put further tariffs on China if necessary"
"2019-05-03 14:00:00","2019-05-03 22:00:00","US VP Pence says President Trump is confident that USMCA will pass"
"2019-05-03 13:58:00","2019-05-03 21:58:00","US VP Pence says President Trump is very hopeful on China trade talks"
"2019-05-03 13:54:00","2019-05-03 21:54:00","US VP Pence says that it is not the time to hike rates but maybe time to consider lowering rates"
"2019-05-03 13:45:00","2019-05-03 21:45:00","Berkshire Hathaway's (BRK.B) Warren Buffet says he is pleased with Apple's (AAPL) latest earnings report"
"2019-05-03 13:43:00","2019-05-03 21:43:00","White House Economic Adviser Hassett says the White House respects the Fed's independence"
"2019-05-03 13:38:00","2019-05-03 21:38:00","Warren Buffett is getting a USD 50mln signing fee for Anadarko (APC) and Occidental (OXY) deal, adding that he would have invested up to USD 20bln in OXY, according to CNBC citing sources"
"2019-05-03 13:36:00","2019-05-03 21:36:00","NEC Director Kudlow says that the White House disagrees with the CBO's deficit projections"
"2019-05-03 13:32:00","2019-05-03 21:32:00","US Movers: Monster Beverages (MNST) +8%, Mercadolibre (MELI) +11.2%, Amazon (AMZN) +2%, Cognizant (CTSH) -8.5%, EA (EA) -3.5%, Activision (ATVI) -4.8%"
"2019-05-03 13:14:00","2019-05-03 21:14:00","Fixed and FX latest: debt down again, but only briefly and DXY vice-versa"
"2019-05-03 13:06:00","2019-05-03 21:06:00","UK government sources are playing down the chances of a Brexit deal with Labour by the middle of next week. ""it’ll be the end of the week, or the following week, before we know whether an agreement is on the cards"", according to PoliticsHome's Schofield"
"2019-05-03 12:55:00","2019-05-03 20:55:00","Fiat Chrysler (FCA IM, FCAU) CFO says 2019 CAPEX is confirmed at EUR 8.5bln "
